insee,no_court,changements,date_notification,id_CAAU,a_compter_du,id_CAAU_old,jusqu_au
version=1.537,chrono=4336041454,dept=42,nb_communes=327,nb_CAAU=19,nb_chgts_pdaa=0,nb_chgts_caau=0,
42169,119,0,01/01/2000,FR750C119,,,
42169,116000,0,01/01/2000,FR940C116,,,
42169,197,0,01/01/2000,FR920C197,,,
42169,116117,0,01/01/2000,FR420PDSA,,,
42169,1121,0,01/01/2000,FR790SNSA,,,
42169,1122,0,01/01/2000,FR790SNSB,,,
42169,116111,0,01/01/2000,FR750GPED,,,
42170,15,0,01/01/2000,FR420SAMB,,,
42170,17,0,01/01/2000,FR420PNAA,,,
42170,18,0,01/01/2000,FR420SDIB,,,
42170,112,0,01/01/2000,FR420SDIC,,,
42170,115,0,01/01/2000,FR420C115,,,
42170,191,0,01/01/2000,FR690C191,,,
42170,196,0,01/01/2000,FR620C196,,,
42170,114,0,01/01/2000,FR380C114,,,
42170,119,0,01/01/2000,FR750C119,,,
42170,116000,0,01/01/2000,FR940C116,,,
42170,197,0,01/01/2000,FR920C197,,,
42170,116117,0,01/01/2000,FR420PDSB,,,
42170,1121,0,01/01/2000,FR790SNSA,,,
42170,1122,0,01/01/2000,FR790SNSB,,,
42170,116111,0,01/01/2000,FR750GPED,,,
42171,15,0,01/01/2000,FR420SAMB,,,
42171,17,0,01/01/2000,FR420PNAB,,,
42171,18,0,01/01/2000,FR420SDIB,,,
42171,112,0,01/01/2000,FR420SDIC,,,
42171,115,0,01/01/2000,FR420C115,,,
42171,191,0,01/01/2000,FR690C191,,,
42171,196,0,01/01/2000,FR620C196,,,
42171,114,0,01/01/2000,FR380C114,,,
42171,119,0,01/01/2000,FR750C119,,,
42171,116000,0,01/01/2000,FR940C116,,,
42171,197,0,01/01/2000,FR920C197,,,
42171,116117,0,01/01/2000,FR420PDSB,,,
42171,1121,0,01/01/2000,FR790SNSA,,,
42171,1122,0,01/01/2000,FR790SNSB,,,
42171,116111,0,01/01/2000,FR750GPED,,,
42172,15,0,01/01/2000,FR420SAMA,,,
42172,17,0,01/01/2000,FR420PNAB,,,
42172,18,0,01/01/2000,FR420SDIA,,,
42172,112,0,01/01/2000,FR420SDIC,,,
42172,115,0,01/01/2000,FR420C115,,,
42172,191,0,01/01/2000,FR690C191,,,
42172,196,0,01/01/2000,FR620C196,,,
42172,114,0,01/01/2000,FR380C114,,,
42172,119,0,01/01/2000,FR750C119,,,
42172,116000,0,01/01/2000,FR940C116,,,
42172,197,0,01/01/2000,FR920C197,,,
42172,116117,0,01/01/2000,FR420PDSA,,,
42172,1121,0,01/01/2000,FR790SNSA,,,
42172,1122,0,01/01/2000,FR790SNSB,,,
42172,116111,0,01/01/2000,FR750GPED,,,
42173,15,0,01/01/2000,FR420SAMB,,,
42173,17,0,01/01/2000,FR420PNAB,,,
42173,18,0,01/01/2000,FR420SDIB,,,
42173,112,0,01/01/2000,FR420SDIC,,,
42173,115,0,01/01/2000,FR420C115,,,
42173,191,0,01/01/2000,FR690C191,,,
42173,196,0,01/01/2000,FR620C196,,,
42173,114,0,01/01/2000,FR380C114,,,
42173,119,0,01/01/2000,FR750C119,,,
42173,116000,0,01/01/2000,FR940C116,,,
42173,197,0,01/01/2000,FR920C197,,,
42173,116117,0,01/01/2000,FR420PDSB,,,
42173,1121,0,01/01/2000,FR790SNSA,,,
42173,1122,0,01/01/2000,FR790SNSB,,,
42173,116111,0,01/01/2000,FR750GPED,,,
42174,15,0,01/01/2000,FR420SAMA,,,
42174,17,0,01/01/2000,FR420PNAB,,,
42174,18,0,01/01/2000,FR420SDIA,,,
42174,112,0,01/01/2000,FR420SDIC,,,
42174,115,0,01/01/2000,FR420C115,,,
42174,191,0,01/01/2000,FR690C191,,,
42174,196,0,01/01/2000,FR620C196,,,
42174,114,0,01/01/2000,FR380C114,,,
42174,119,0,01/01/2000,FR750C119,,,
42174,116000,0,01/01/2000,FR940C116,,,
42174,197,0,01/01/2000,FR920C197,,,
42174,116117,0,01/01/2000,FR420PDSA,,,
42174,1121,0,01/01/2000,FR790SNSA,,,
42174,1122,0,01/01/2000,FR790SNSB,,,
42174,116111,0,01/01/2000,FR750GPED,,,
42175,15,0,01/01/2000,FR420SAMA,,,
42175,17,0,01/01/2000,FR420PNAB,,,
42175,18,0,01/01/2000,FR420SDIB,,,
42175,112,0,01/01/2000,FR420SDIC,,,
42175,115,0,01/01/2000,FR420C115,,,
42175,191,0,01/01/2000,FR690C191,,,
42175,196,0,01/01/2000,FR620C196,,,
42175,114,0,01/01/2000,FR380C114,,,
42175,119,0,01/01/2000,FR750C119,,,
42175,116000,0,01/01/2000,FR940C116,,,
42175,197,0,01/01/2000,FR920C197,,,
42175,116117,0,01/01/2000,FR420PDSA,,,
42175,1121,0,01/01/2000,FR790SNSA,,,
42175,1122,0,01/01/2000,FR790SNSB,,,
42175,116111,0,01/01/2000,FR750GPED,,,
42176,15,0,01/01/2000,FR420SAMB,,,
42176,17,0,01/01/2000,FR420PNAB,,,
42176,18,0,01/01/2000,FR420SDIB,,,
42176,112,0,01/01/2000,FR420SDIC,,,
42176,115,0,01/01/2000,FR420C115,,,
42176,191,0,01/01/2000,FR690C191,,,
42176,196,0,01/01/2000,FR620C196,,,
42176,114,0,01/01/2000,FR380C114,,,
42176,119,0,01/01/2000,FR750C119,,,
42176,116000,0,01/01/2000,FR940C116,,,
42176,197,0,01/01/2000,FR920C197,,,
42176,116117,0,01/01/2000,FR420PDSB,,,
42176,1121,0,01/01/2000,FR790SNSA,,,
42176,1122,0,01/01/2000,FR790SNSB,,,
42176,116111,0,01/01/2000,FR750GPED,,,
42177,15,0,01/01/2000,FR420SAMB,,,
42177,17,0,01/01/2000,FR420PNAB,,,
42177,18,0,01/01/2000,FR420SDIB,,,
42177,112,0,01/01/2000,FR420SDIC,,,
42177,115,0,01/01/2000,FR420C115,,,
42177,191,0,01/01/2000,FR690C191,,,
42177,196,0,01/01/2000,FR620C196,,,
42177,114,0,01/01/2000,FR380C114,,,
42177,119,0,01/01/2000,FR750C119,,,
42177,116000,0,01/01/2000,FR940C116,,,
42177,197,0,01/01/2000,FR920C197,,,
42177,116117,0,01/01/2000,FR420PDSB,,,
42177,1121,0,01/01/2000,FR790SNSA,,,
42177,1122,0,01/01/2000,FR790SNSB,,,
42177,116111,0,01/01/2000,FR750GPED,,,
42178,15,0,01/01/2000,FR420SAMB,,,
42178,17,0,01/01/2000,FR420PNAB,,,
42178,18,0,01/01/2000,FR420SDIB,,,
42178,112,0,01/01/2000,FR420SDIC,,,
42178,115,0,01/01/2000,FR420C115,,,
42178,191,0,01/01/2000,FR690C191,,,
42178,196,0,01/01/2000,FR620C196,,,
42178,114,0,01/01/2000,FR380C114,,,
42178,119,0,01/01/2000,FR750C119,,,
42178,116000,0,01/01/2000,FR940C116,,,
42178,197,0,01/01/2000,FR920C197,,,
42178,116117,0,01/01/2000,FR420PDSB,,,
42178,1121,0,01/01/2000,FR790SNSA,,,
42178,1122,0,01/01/2000,FR790SNSB,,,
42178,116111,0,01/01/2000,FR750GPED,,,
42179,15,0,01/01/2000,FR420SAMA,,,
42179,17,0,01/01/2000,FR420PNAB,,,
42179,18,0,01/01/2000,FR420SDIA,,,
42179,112,0,01/01/2000,FR420SDIC,,,
42179,115,0,01/01/2000,FR420C115,,,
42179,191,0,01/01/2000,FR690C191,,,
42179,196,0,01/01/2000,FR620C196,,,
42179,114,0,01/01/2000,FR380C114,,,
42179,119,0,01/01/2000,FR750C119,,,
42179,116000,0,01/01/2000,FR940C116,,,
42179,197,0,01/01/2000,FR920C197,,,
42179,116117,0,01/01/2000,FR420PDSA,,,
42179,1121,0,01/01/2000,FR790SNSA,,,
42179,1122,0,01/01/2000,FR790SNSB,,,
42179,116111,0,01/01/2000,FR750GPED,,,
42180,15,0,01/01/2000,FR420SAMA,,,
42180,17,0,01/01/2000,FR420PNAB,,,
42180,18,0,01/01/2000,FR420SDIA,,,
42180,112,0,01/01/2000,FR420SDIC,,,
42180,115,0,01/01/2000,FR420C115,,,
42180,191,0,01/01/2000,FR690C191,,,
42180,196,0,01/01/2000,FR620C196,,,
42180,114,0,01/01/2000,FR380C114,,,
42180,119,0,01/01/2000,FR750C119,,,
42180,116000,0,01/01/2000,FR940C116,,,
42180,197,0,01/01/2000,FR920C197,,,
42180,116117,0,01/01/2000,FR420PDSA,,,
42180,1121,0,01/01/2000,FR790SNSA,,,
42180,1122,0,01/01/2000,FR790SNSB,,,
42180,116111,0,01/01/2000,FR750GPED,,,
42181,15,0,01/01/2000,FR420SAMB,,,
42181,17,0,01/01/2000,FR420PNAB,,,
42181,18,0,01/01/2000,FR420SDIB,,,
42181,112,0,01/01/2000,FR420SDIC,,,
42181,115,0,01/01/2000,FR420C115,,,
42181,191,0,01/01/2000,FR690C191,,,
42181,196,0,01/01/2000,FR620C196,,,
42181,114,0,01/01/2000,FR380C114,,,
42181,119,0,01/01/2000,FR750C119,,,
42181,116000,0,01/01/2000,FR940C116,,,
42181,197,0,01/01/2000,FR920C197,,,
42181,116117,0,01/01/2000,FR420PDSB,,,
42181,1121,0,01/01/2000,FR790SNSA,,,
42181,1122,0,01/01/2000,FR790SNSB,,,
42181,116111,0,01/01/2000,FR750GPED,,,
42182,15,0,01/01/2000,FR420SAMB,,,
42182,17,0,01/01/2000,FR420PNAB,,,
42182,18,0,01/01/2000,FR420SDIB,,,
42182,112,0,01/01/2000,FR420SDIC,,,
42182,115,0,01/01/2000,FR420C115,,,
42182,191,0,01/01/2000,FR690C191,,,
42182,196,0,01/01/2000,FR620C196,,,
42182,114,0,01/01/2000,FR380C114,,,
42182,119,0,01/01/2000,FR750C119,,,
42182,116000,0,01/01/2000,FR940C116,,,
42182,197,0,01/01/2000,FR920C197,,,
42182,116117,0,01/01/2000,FR420PDSB,,,
42182,1121,0,01/01/2000,FR790SNSA,,,
42182,1122,0,01/01/2000,FR790SNSB,,,
42182,116111,0,01/01/2000,FR750GPED,,,
42183,15,0,01/01/2000,FR420SAMA,,,
42183,17,0,01/01/2000,FR420PNAA,,,
42183,18,0,01/01/2000,FR420SDIA,,,
42183,112,0,01/01/2000,FR420SDIC,,,
42183,115,0,01/01/2000,FR420C115,,,
42183,191,0,01/01/2000,FR690C191,,,
42183,196,0,01/01/2000,FR620C196,,,
42183,114,0,01/01/2000,FR380C114,,,
42183,119,0,01/01/2000,FR750C119,,,
42183,116000,0,01/01/2000,FR940C116,,,
42183,197,0,01/01/2000,FR920C197,,,
42183,116117,0,01/01/2000,FR420PDSA,,,
42183,1121,0,01/01/2000,FR790SNSA,,,
42183,1122,0,01/01/2000,FR790SNSB,,,
42183,116111,0,01/01/2000,FR750GPED,,,
42184,15,0,01/01/2000,FR420SAMB,,,
42184,17,0,01/01/2000,FR420PNAA,,,
42184,18,0,01/01/2000,FR420SDIB,,,
42184,112,0,01/01/2000,FR420SDIC,,,
42184,115,0,01/01/2000,FR420C115,,,
42184,191,0,01/01/2000,FR690C191,,,
42184,196,0,01/01/2000,FR620C196,,,
42184,114,0,01/01/2000,FR380C114,,,
42184,119,0,01/01/2000,FR750C119,,,
42184,116000,0,01/01/2000,FR940C116,,,
42184,197,0,01/01/2000,FR920C197,,,
42184,116117,0,01/01/2000,FR420PDSB,,,
42184,1121,0,01/01/2000,FR790SNSA,,,
42184,1122,0,01/01/2000,FR790SNSB,,,
42184,116111,0,01/01/2000,FR750GPED,,,
42185,15,0,01/01/2000,FR420SAMA,,,
42185,17,0,01/01/2000,FR420PNAB,,,
42185,18,0,01/01/2000,FR420SDIA,,,
42185,112,0,01/01/2000,FR420SDIC,,,
42185,115,0,01/01/2000,FR420C115,,,
42185,191,0,01/01/2000,FR690C191,,,
42185,196,0,01/01/2000,FR620C196,,,
42185,114,0,01/01/2000,FR380C114,,,
42185,119,0,01/01/2000,FR750C119,,,
42185,116000,0,01/01/2000,FR940C116,,,
42185,197,0,01/01/2000,FR920C197,,,
42185,116117,0,01/01/2000,FR420PDSA,,,
42185,1121,0,01/01/2000,FR790SNSA,,,
42185,1122,0,01/01/2000,FR790SNSB,,,
42185,116111,0,01/01/2000,FR750GPED,,,
42186,15,0,01/01/2000,FR420SAMA,,,
42186,17,0,01/01/2000,FR420PNAA,,,
42186,18,0,01/01/2000,FR420SDIA,,,
42186,112,0,01/01/2000,FR420SDIC,,,
42186,115,0,01/01/2000,FR420C115,,,
42186,191,0,01/01/2000,FR690C191,,,
42186,196,0,01/01/2000,FR620C196,,,
42186,114,0,01/01/2000,FR380C114,,,
42186,119,0,01/01/2000,FR750C119,,,
42186,116000,0,01/01/2000,FR940C116,,,
42186,197,0,01/01/2000,FR920C197,,,
42186,116117,0,01/01/2000,FR420PDSA,,,
42186,1121,0,01/01/2000,FR790SNSA,,,
42186,1122,0,01/01/2000,FR790SNSB,,,
42186,116111,0,01/01/2000,FR750GPED,,,
42187,15,0,01/01/2000,FR420SAMB,,,
42187,17,0,01/01/2000,FR420PNAA,,,
42187,18,0,01/01/2000,FR420SDIB,,,
42187,112,0,01/01/2000,FR420SDIC,,,
42187,115,0,01/01/2000,FR420C115,,,
42187,191,0,01/01/2000,FR690C191,,,
42187,196,0,01/01/2000,FR620C196,,,
42187,114,0,01/01/2000,FR380C114,,,
42187,119,0,01/01/2000,FR750C119,,,
42187,116000,0,01/01/2000,FR940C116,,,
42187,197,0,01/01/2000,FR920C197,,,
42187,116117,0,01/01/2000,FR420PDSB,,,
42187,1121,0,01/01/2000,FR790SNSA,,,
42187,1122,0,01/01/2000,FR790SNSB,,,
42187,116111,0,01/01/2000,FR750GPED,,,
42188,15,0,01/01/2000,FR420SAMA,,,
42188,17,0,01/01/2000,FR420PNAB,,,
42188,18,0,01/01/2000,FR420SDIA,,,
42188,112,0,01/01/2000,FR420SDIC,,,
42188,115,0,01/01/2000,FR420C115,,,
42188,191,0,01/01/2000,FR690C191,,,
42188,196,0,01/01/2000,FR620C196,,,
42188,114,0,01/01/2000,FR380C114,,,
42188,119,0,01/01/2000,FR750C119,,,
42188,116000,0,01/01/2000,FR940C116,,,
42188,197,0,01/01/2000,FR920C197,,,
42188,116117,0,01/01/2000,FR420PDSA,,,
42188,1121,0,01/01/2000,FR790SNSA,,,
42188,1122,0,01/01/2000,FR790SNSB,,,
42188,116111,0,01/01/2000,FR750GPED,,,
42189,15,0,01/01/2000,FR420SAMA,,,
42189,17,0,01/01/2000,FR420PNAA,,,
42189,18,0,01/01/2000,FR420SDIA,,,
42189,112,0,01/01/2000,FR420SDIC,,,
42189,115,0,01/01/2000,FR420C115,,,
42189,191,0,01/01/2000,FR690C191,,,
42189,196,0,01/01/2000,FR620C196,,,
42189,114,0,01/01/2000,FR380C114,,,
42189,119,0,01/01/2000,FR750C119,,,
42189,116000,0,01/01/2000,FR940C116,,,
42189,197,0,01/01/2000,FR920C197,,,
42189,116117,0,01/01/2000,FR420PDSA,,,
42189,1121,0,01/01/2000,FR790SNSA,,,
42189,1122,0,01/01/2000,FR790SNSB,,,
42189,116111,0,01/01/2000,FR750GPED,,,
42191,15,0,01/01/2000,FR420SAMA,,,
42191,17,0,01/01/2000,FR420PNAB,,,
42191,18,0,01/01/2000,FR420SDIA,,,
42191,112,0,01/01/2000,FR420SDIC,,,
42191,115,0,01/01/2000,FR420C115,,,
42191,191,0,01/01/2000,FR690C191,,,
42191,196,0,01/01/2000,FR620C196,,,
42191,114,0,01/01/2000,FR380C114,,,
42191,119,0,01/01/2000,FR750C119,,,
42191,116000,0,01/01/2000,FR940C116,,,
42191,197,0,01/01/2000,FR920C197,,,
42191,116117,0,01/01/2000,FR420PDSA,,,
42191,1121,0,01/01/2000,FR790SNSA,,,
42191,1122,0,01/01/2000,FR790SNSB,,,
42191,116111,0,01/01/2000,FR750GPED,,,
42192,15,0,01/01/2000,FR420SAMA,,,
42192,17,0,01/01/2000,FR420PNAB,,,
42192,18,0,01/01/2000,FR420SDIA,,,
42192,112,0,01/01/2000,FR420SDIC,,,
42192,115,0,01/01/2000,FR420C115,,,
42192,191,0,01/01/2000,FR690C191,,,
42192,196,0,01/01/2000,FR620C196,,,
42192,114,0,01/01/2000,FR380C114,,,
42192,119,0,01/01/2000,FR750C119,,,
42192,116000,0,01/01/2000,FR940C116,,,
42192,197,0,01/01/2000,FR920C197,,,
42192,116117,0,01/01/2000,FR420PDSA,,,
42192,1121,0,01/01/2000,FR790SNSA,,,
42192,1122,0,01/01/2000,FR790SNSB,,,
42192,116111,0,01/01/2000,FR750GPED,,,
42193,15,0,01/01/2000,FR420SAMA,,,
42193,17,0,01/01/2000,FR420PNAB,,,
42193,18,0,01/01/2000,FR420SDIA,,,
42193,112,0,01/01/2000,FR420SDIC,,,
42193,115,0,01/01/2000,FR420C115,,,
42193,191,0,01/01/2000,FR690C191,,,
42193,196,0,01/01/2000,FR620C196,,,
42193,114,0,01/01/2000,FR380C114,,,
42193,119,0,01/01/2000,FR750C119,,,
42193,116000,0,01/01/2000,FR940C116,,,
42193,197,0,01/01/2000,FR920C197,,,
42193,116117,0,01/01/2000,FR420PDSA,,,
42193,1121,0,01/01/2000,FR790SNSA,,,
42193,1122,0,01/01/2000,FR790SNSB,,,
42193,116111,0,01/01/2000,FR750GPED,,,
42194,15,0,01/01/2000,FR420SAMB,,,
42194,17,0,01/01/2000,FR420PNAB,,,
42194,18,0,01/01/2000,FR420SDIB,,,
42194,112,0,01/01/2000,FR420SDIC,,,
42194,115,0,01/01/2000,FR420C115,,,
42194,191,0,01/01/2000,FR690C191,,,
42194,196,0,01/01/2000,FR620C196,,,
42194,114,0,01/01/2000,FR380C114,,,
42194,119,0,01/01/2000,FR750C119,,,
42194,116000,0,01/01/2000,FR940C116,,,
42194,197,0,01/01/2000,FR920C197,,,
42194,116117,0,01/01/2000,FR420PDSB,,,
42194,1121,0,01/01/2000,FR790SNSA,,,
42194,1122,0,01/01/2000,FR790SNSB,,,
42194,116111,0,01/01/2000,FR750GPED,,,
42195,15,0,01/01/2000,FR420SAMA,,,
42195,17,0,01/01/2000,FR420PNAB,,,
42195,18,0,01/01/2000,FR420SDIA,,,
42195,112,0,01/01/2000,FR420SDIC,,,
42195,115,0,01/01/2000,FR420C115,,,
42195,191,0,01/01/2000,FR690C191,,,
42195,196,0,01/01/2000,FR620C196,,,
42195,114,0,01/01/2000,FR380C114,,,
42195,119,0,01/01/2000,FR750C119,,,
42195,116000,0,01/01/2000,FR940C116,,,
42195,197,0,01/01/2000,FR920C197,,,
42195,116117,0,01/01/2000,FR420PDSA,,,
42195,1121,0,01/01/2000,FR790SNSA,,,
42195,1122,0,01/01/2000,FR790SNSB,,,
42195,116111,0,01/01/2000,FR750GPED,,,
42196,15,0,01/01/2000,FR420SAMA,,,
42196,17,0,01/01/2000,FR420PNAB,,,
42196,18,0,01/01/2000,FR420SDIB,,,
42196,112,0,01/01/2000,FR420SDIC,,,
42196,115,0,01/01/2000,FR420C115,,,
42196,191,0,01/01/2000,FR690C191,,,
42196,196,0,01/01/2000,FR620C196,,,
42196,114,0,01/01/2000,FR380C114,,,
42196,119,0,01/01/2000,FR750C119,,,
42196,116000,0,01/01/2000,FR940C116,,,
42196,197,0,01/01/2000,FR920C197,,,
42196,116117,0,01/01/2000,FR420PDSA,,,
42196,1121,0,01/01/2000,FR790SNSA,,,
42196,1122,0,01/01/2000,FR790SNSB,,,
42196,116111,0,01/01/2000,FR750GPED,,,
42197,15,0,01/01/2000,FR420SAMA,,,
42197,17,0,01/01/2000,FR420PNAB,,,
42197,18,0,01/01/2000,FR420SDIA,,,
42197,112,0,01/01/2000,FR420SDIC,,,
42197,115,0,01/01/2000,FR420C115,,,
42197,191,0,01/01/2000,FR690C191,,,
42197,196,0,01/01/2000,FR620C196,,,
42197,114,0,01/01/2000,FR380C114,,,
42197,119,0,01/01/2000,FR750C119,,,
42197,116000,0,01/01/2000,FR940C116,,,
42197,197,0,01/01/2000,FR920C197,,,
42197,116117,0,01/01/2000,FR420PDSA,,,
42197,1121,0,01/01/2000,FR790SNSA,,,
42197,1122,0,01/01/2000,FR790SNSB,,,
42197,116111,0,01/01/2000,FR750GPED,,,
42198,15,0,01/01/2000,FR420SAMB,,,
42198,17,0,01/01/2000,FR420PNAB,,,
42198,18,0,01/01/2000,FR420SDIB,,,
42198,112,0,01/01/2000,FR420SDIC,,,
42198,115,0,01/01/2000,FR420C115,,,
42198,191,0,01/01/2000,FR690C191,,,
42198,196,0,01/01/2000,FR620C196,,,
42198,114,0,01/01/2000,FR380C114,,,
42198,119,0,01/01/2000,FR750C119,,,
42198,116000,0,01/01/2000,FR940C116,,,
42198,197,0,01/01/2000,FR920C197,,,
42198,116117,0,01/01/2000,FR420PDSB,,,
42198,1121,0,01/01/2000,FR790SNSA,,,
42198,1122,0,01/01/2000,FR790SNSB,,,
42198,116111,0,01/01/2000,FR750GPED,,,
42199,15,0,01/01/2000,FR420SAMB,,,
42199,17,0,01/01/2000,FR420PNAB,,,
42199,18,0,01/01/2000,FR420SDIB,,,
42199,112,0,01/01/2000,FR420SDIC,,,
42199,115,0,01/01/2000,FR420C115,,,
42199,191,0,01/01/2000,FR690C191,,,
42199,196,0,01/01/2000,FR620C196,,,
42199,114,0,01/01/2000,FR380C114,,,
42199,119,0,01/01/2000,FR750C119,,,
42199,116000,0,01/01/2000,FR940C116,,,
42199,197,0,01/01/2000,FR920C197,,,
42199,116117,0,01/01/2000,FR420PDSB,,,
42199,1121,0,01/01/2000,FR790SNSA,,,
42199,1122,0,01/01/2000,FR790SNSB,,,
42199,116111,0,01/01/2000,FR750GPED,,,
42200,15,0,01/01/2000,FR420SAMA,,,
42200,17,0,01/01/2000,FR420PNAB,,,
42200,18,0,01/01/2000,FR420SDIA,,,
42200,112,0,01/01/2000,FR420SDIC,,,
42200,115,0,01/01/2000,FR420C115,,,
42200,191,0,01/01/2000,FR690C191,,,
42200,196,0,01/01/2000,FR620C196,,,
42200,114,0,01/01/2000,FR380C114,,,
42200,119,0,01/01/2000,FR750C119,,,
42200,116000,0,01/01/2000,FR940C116,,,
42200,197,0,01/01/2000,FR920C197,,,
42200,116117,0,01/01/2000,FR420PDSA,,,
42200,1121,0,01/01/2000,FR790SNSA,,,
42200,1122,0,01/01/2000,FR790SNSB,,,
42200,116111,0,01/01/2000,FR750GPED,,,
42201,15,0,01/01/2000,FR420SAMA,,,
42201,17,0,01/01/2000,FR420PNAB,,,
42201,18,0,01/01/2000,FR420SDIA,,,
42201,112,0,01/01/2000,FR420SDIC,,,
42201,115,0,01/01/2000,FR420C115,,,
42201,191,0,01/01/2000,FR690C191,,,
42201,196,0,01/01/2000,FR620C196,,,
42201,114,0,01/01/2000,FR380C114,,,
42201,119,0,01/01/2000,FR750C119,,,
42201,116000,0,01/01/2000,FR940C116,,,
42201,197,0,01/01/2000,FR920C197,,,
42201,116117,0,01/01/2000,FR420PDSA,,,
42201,1121,0,01/01/2000,FR790SNSA,,,
42201,1122,0,01/01/2000,FR790SNSB,,,
42201,116111,0,01/01/2000,FR750GPED,,,
42202,15,0,01/01/2000,FR420SAMA,,,
42202,17,0,01/01/2000,FR420PNAB,,,
42202,18,0,01/01/2000,FR420SDIA,,,
42202,112,0,01/01/2000,FR420SDIC,,,
42202,115,0,01/01/2000,FR420C115,,,
42202,191,0,01/01/2000,FR690C191,,,
42202,196,0,01/01/2000,FR620C196,,,
42202,114,0,01/01/2000,FR380C114,,,
42202,119,0,01/01/2000,FR750C119,,,
42202,116000,0,01/01/2000,FR940C116,,,
42202,197,0,01/01/2000,FR920C197,,,
42202,116117,0,01/01/2000,FR420PDSA,,,
42202,1121,0,01/01/2000,FR790SNSA,,,
42202,1122,0,01/01/2000,FR790SNSB,,,
42202,116111,0,01/01/2000,FR750GPED,,,
42203,15,0,01/01/2000,FR420SAMB,,,
42203,17,0,01/01/2000,FR420PNAB,,,
42203,18,0,01/01/2000,FR420SDIB,,,
42203,112,0,01/01/2000,FR420SDIC,,,
42203,115,0,01/01/2000,FR420C115,,,
42203,191,0,01/01/2000,FR690C191,,,
42203,196,0,01/01/2000,FR620C196,,,
42203,114,0,01/01/2000,FR380C114,,,
42203,119,0,01/01/2000,FR750C119,,,
42203,116000,0,01/01/2000,FR940C116,,,
42203,197,0,01/01/2000,FR920C197,,,
42203,116117,0,01/01/2000,FR420PDSB,,,
42203,1121,0,01/01/2000,FR790SNSA,,,
42203,1122,0,01/01/2000,FR790SNSB,,,
42203,116111,0,01/01/2000,FR750GPED,,,
42204,15,0,01/01/2000,FR420SAMA,,,
42204,17,0,01/01/2000,FR420PNAB,,,
42204,18,0,01/01/2000,FR420SDIA,,,
42204,112,0,01/01/2000,FR420SDIC,,,
42204,115,0,01/01/2000,FR420C115,,,
42204,191,0,01/01/2000,FR690C191,,,
42204,196,0,01/01/2000,FR620C196,,,
42204,114,0,01/01/2000,FR380C114,,,
42204,119,0,01/01/2000,FR750C119,,,
42204,116000,0,01/01/2000,FR940C116,,,
42204,197,0,01/01/2000,FR920C197,,,
42204,116117,0,01/01/2000,FR420PDSA,,,
42204,1121,0,01/01/2000,FR790SNSA,,,
42204,1122,0,01/01/2000,FR790SNSB,,,
42204,116111,0,01/01/2000,FR750GPED,,,
42205,15,0,01/01/2000,FR420SAMA,,,
42205,17,0,01/01/2000,FR420PNAB,,,
42205,18,0,01/01/2000,FR420SDIA,,,
42205,112,0,01/01/2000,FR420SDIC,,,
42205,115,0,01/01/2000,FR420C115,,,
42205,191,0,01/01/2000,FR690C191,,,
42205,196,0,01/01/2000,FR620C196,,,
42205,114,0,01/01/2000,FR380C114,,,
42205,119,0,01/01/2000,FR750C119,,,
42205,116000,0,01/01/2000,FR940C116,,,
42205,197,0,01/01/2000,FR920C197,,,
42205,116117,0,01/01/2000,FR420PDSA,,,
42205,1121,0,01/01/2000,FR790SNSA,,,
42205,1122,0,01/01/2000,FR790SNSB,,,
42205,116111,0,01/01/2000,FR750GPED,,,
42206,15,0,01/01/2000,FR420SAMA,,,
42206,17,0,01/01/2000,FR420PNAB,,,
42206,18,0,01/01/2000,FR420SDIA,,,
42206,112,0,01/01/2000,FR420SDIC,,,
42206,115,0,01/01/2000,FR420C115,,,
42206,191,0,01/01/2000,FR690C191,,,
42206,196,0,01/01/2000,FR620C196,,,
42206,114,0,01/01/2000,FR380C114,,,
42206,119,0,01/01/2000,FR750C119,,,
42206,116000,0,01/01/2000,FR940C116,,,
42206,197,0,01/01/2000,FR920C197,,,
42206,116117,0,01/01/2000,FR420PDSA,,,
42206,1121,0,01/01/2000,FR790SNSA,,,
42206,1122,0,01/01/2000,FR790SNSB,,,
42206,116111,0,01/01/2000,FR750GPED,,,
42207,15,0,01/01/2000,FR420SAMA,,,
42207,17,0,01/01/2000,FR420PNAA,,,
42207,18,0,01/01/2000,FR420SDIA,,,
42207,112,0,01/01/2000,FR420SDIC,,,
42207,115,0,01/01/2000,FR420C115,,,
42207,191,0,01/01/2000,FR690C191,,,
42207,196,0,01/01/2000,FR620C196,,,
42207,114,0,01/01/2000,FR380C114,,,
42207,119,0,01/01/2000,FR750C119,,,
42207,116000,0,01/01/2000,FR940C116,,,
42207,197,0,01/01/2000,FR920C197,,,
42207,116117,0,01/01/2000,FR420PDSA,,,
42207,1121,0,01/01/2000,FR790SNSA,,,
42207,1122,0,01/01/2000,FR790SNSB,,,
42207,116111,0,01/01/2000,FR750GPED,,,
42208,15,0,01/01/2000,FR420SAMA,,,
42208,17,0,01/01/2000,FR420PNAB,,,
42208,18,0,01/01/2000,FR420SDIA,,,
42208,112,0,01/01/2000,FR420SDIC,,,
42208,115,0,01/01/2000,FR420C115,,,
42208,191,0,01/01/2000,FR690C191,,,
42208,196,0,01/01/2000,FR620C196,,,
42208,114,0,01/01/2000,FR380C114,,,
